,airport_code,year,month,ntsb_incidents,ntsb_accidents,faa_incidents,faa_ntsb_overlap,NTSB_FAA_incidents_total,NTSB_FAA_incidents_total_nodups
1515,DTW,1995,8,0.0,0.0,1.0,0,1.0,1.0
1516,DTW,1995,12,0.0,1.0,2.0,0,3.0,3.0
1517,DTW,1996,1,0.0,1.0,2.0,0,3.0,3.0
1518,DTW,1996,2,0.0,0.0,2.0,0,2.0,2.0
1519,DTW,1996,3,0.0,0.0,1.0,0,1.0,1.0
1520,DTW,1996,4,0.0,0.0,1.0,0,1.0,1.0
1521,DTW,1996,8,0.0,0.0,1.0,0,1.0,1.0
1522,DTW,1996,11,1.0,0.0,2.0,1,3.0,2.0
1523,DTW,1996,12,0.0,0.0,1.0,0,1.0,1.0
1524,DTW,1997,1,0.0,1.0,0.0,0,1.0,1.0
1525,DTW,1997,2,0.0,0.0,1.0,0,1.0,1.0
1526,DTW,1997,3,0.0,1.0,0.0,0,1.0,1.0
1527,DTW,1997,5,0.0,0.0,1.0,0,1.0,1.0
1528,DTW,1998,1,0.0,0.0,1.0,0,1.0,1.0
1529,DTW,1998,4,0.0,0.0,3.0,0,3.0,3.0
1530,DTW,1998,5,0.0,0.0,1.0,0,1.0,1.0
1531,DTW,1998,8,0.0,0.0,1.0,0,1.0,1.0
1532,DTW,1998,10,0.0,0.0,1.0,0,1.0,1.0
1533,DTW,1999,1,0.0,0.0,2.0,0,2.0,2.0
1534,DTW,1999,2,0.0,0.0,1.0,0,1.0,1.0
1535,DTW,1999,3,0.0,1.0,0.0,0,1.0,1.0
1536,DTW,1999,9,0.0,0.0,1.0,0,1.0,1.0
1537,DTW,1999,11,0.0,1.0,0.0,0,1.0,1.0
1538,DTW,1999,12,0.0,0.0,1.0,0,1.0,1.0
1539,DTW,2000,1,0.0,0.0,1.0,0,1.0,1.0
1540,DTW,2000,9,0.0,0.0,1.0,0,1.0,1.0
1541,DTW,2000,12,0.0,0.0,1.0,0,1.0,1.0
1542,DTW,2001,1,0.0,1.0,0.0,0,1.0,1.0
1543,DTW,2001,3,0.0,1.0,0.0,0,1.0,1.0
1544,DTW,2001,4,0.0,0.0,1.0,0,1.0,1.0
1545,DTW,2001,7,0.0,1.0,1.0,0,2.0,2.0
1546,DTW,2001,8,0.0,0.0,2.0,0,2.0,2.0
1547,DTW,2001,11,0.0,0.0,2.0,0,2.0,2.0
1548,DTW,2002,2,0.0,0.0,1.0,0,1.0,1.0
1549,DTW,2002,11,0.0,0.0,1.0,0,1.0,1.0
1550,DTW,2003,1,0.0,0.0,1.0,0,1.0,1.0
1551,DTW,2003,3,0.0,0.0,1.0,0,1.0,1.0
1552,DTW,2003,4,0.0,0.0,1.0,0,1.0,1.0
1553,DTW,2003,7,0.0,0.0,1.0,0,1.0,1.0
1554,DTW,2003,10,0.0,0.0,1.0,0,1.0,1.0
1555,DTW,2004,2,0.0,1.0,0.0,0,1.0,1.0
1556,DTW,2004,6,0.0,0.0,1.0,0,1.0,1.0
1557,DTW,2004,7,0.0,0.0,1.0,0,1.0,1.0
1558,DTW,2005,6,0.0,0.0,1.0,0,1.0,1.0
1559,DTW,2005,11,0.0,0.0,1.0,0,1.0,1.0
1560,DTW,2006,4,0.0,0.0,2.0,0,2.0,2.0
1561,DTW,2006,6,0.0,0.0,1.0,0,1.0,1.0
1562,DTW,2006,10,0.0,0.0,2.0,0,2.0,2.0
1563,DTW,2007,8,0.0,0.0,1.0,0,1.0,1.0
1564,DTW,2007,10,0.0,0.0,1.0,0,1.0,1.0
1565,DTW,2008,1,0.0,1.0,0.0,0,1.0,1.0
1566,DTW,2008,2,0.0,0.0,2.0,0,2.0,2.0
1567,DTW,2008,5,0.0,0.0,1.0,0,1.0,1.0
1568,DTW,2008,7,0.0,0.0,2.0,0,2.0,2.0
1569,DTW,2008,11,0.0,1.0,0.0,0,1.0,1.0
1570,DTW,2009,12,1.0,0.0,0.0,0,1.0,1.0
1571,DTW,2010,1,0.0,0.0,1.0,0,1.0,1.0
1572,DTW,2011,3,1.0,0.0,1.0,1,2.0,1.0
1573,DTW,2011,4,0.0,0.0,1.0,0,1.0,1.0
1574,DTW,2011,5,0.0,0.0,1.0,0,1.0,1.0
1575,DTW,2011,7,0.0,0.0,1.0,0,1.0,1.0
1576,DTW,2011,9,0.0,0.0,1.0,0,1.0,1.0
1577,DTW,2011,10,1.0,0.0,0.0,0,1.0,1.0
1578,DTW,2012,3,0.0,0.0,1.0,0,1.0,1.0
1579,DTW,2012,4,0.0,0.0,1.0,0,1.0,1.0
1580,DTW,2012,5,0.0,0.0,1.0,0,1.0,1.0
1581,DTW,2012,9,0.0,0.0,1.0,0,1.0,1.0
1582,DTW,2013,1,0.0,0.0,2.0,0,2.0,2.0
1583,DTW,2013,3,0.0,0.0,1.0,0,1.0,1.0
1584,DTW,2014,1,0.0,0.0,1.0,0,1.0,1.0
1585,DTW,2015,4,0.0,0.0,1.0,0,1.0,1.0
1586,DTW,2015,10,0.0,0.0,1.0,0,1.0,1.0
1587,DTW,2016,1,1.0,0.0,0.0,0,1.0,1.0
1588,DTW,2016,2,0.0,2.0,0.0,0,2.0,2.0
1589,DTW,2017,12,0.0,1.0,0.0,0,1.0,1.0
1590,DTW,2019,5,0.0,0.0,1.0,0,1.0,1.0
1591,EWR,1988,1,0.0,0.0,1.0,0,1.0,1.0
1592,EWR,1988,3,0.0,0.0,1.0,0,1.0,1.0
1593,EWR,1988,4,0.0,0.0,2.0,0,2.0,2.0
1594,EWR,1988,5,0.0,0.0,2.0,0,2.0,2.0
1595,EWR,1988,6,0.0,0.0,1.0,0,1.0,1.0
1596,EWR,1988,8,0.0,0.0,1.0,0,1.0,1.0
1597,EWR,1988,9,0.0,0.0,2.0,0,2.0,2.0
1598,EWR,1988,10,1.0,0.0,3.0,1,4.0,3.0
1599,EWR,1988,11,0.0,0.0,1.0,0,1.0,1.0
1600,EWR,1988,12,0.0,0.0,3.0,0,3.0,3.0
1601,EWR,1989,1,0.0,0.0,3.0,0,3.0,3.0
1602,EWR,1989,5,0.0,0.0,1.0,0,1.0,1.0
1603,EWR,1989,7,1.0,0.0,2.0,1,3.0,2.0
1604,EWR,1989,9,0.0,0.0,1.0,0,1.0,1.0
1605,EWR,1989,12,0.0,1.0,0.0,0,1.0,1.0
1606,EWR,1990,1,0.0,0.0,2.0,0,2.0,2.0
1607,EWR,1990,3,0.0,0.0,6.0,0,6.0,6.0
1608,EWR,1990,4,0.0,0.0,1.0,0,1.0,1.0
1609,EWR,1990,5,0.0,0.0,2.0,0,2.0,2.0
1610,EWR,1990,6,0.0,0.0,1.0,0,1.0,1.0
1611,EWR,1990,7,0.0,0.0,2.0,0,2.0,2.0
1612,EWR,1990,8,0.0,0.0,7.0,0,7.0,7.0
1613,EWR,1990,9,0.0,0.0,1.0,0,1.0,1.0
1614,EWR,1990,10,0.0,0.0,1.0,0,1.0,1.0
1615,EWR,1990,11,0.0,0.0,2.0,0,2.0,2.0
1616,EWR,1990,12,0.0,0.0,2.0,0,2.0,2.0
1617,EWR,1991,1,0.0,0.0,2.0,0,2.0,2.0
1618,EWR,1991,4,0.0,0.0,2.0,0,2.0,2.0
1619,EWR,1991,5,0.0,0.0,1.0,0,1.0,1.0
1620,EWR,1991,7,0.0,0.0,3.0,0,3.0,3.0
1621,EWR,1991,9,0.0,0.0,1.0,0,1.0,1.0
1622,EWR,1991,10,0.0,2.0,3.0,2,5.0,3.0
1623,EWR,1991,11,0.0,0.0,1.0,0,1.0,1.0
1624,EWR,1992,3,0.0,0.0,2.0,0,2.0,2.0
1625,EWR,1992,4,0.0,0.0,2.0,0,2.0,2.0
1626,EWR,1992,5,0.0,0.0,1.0,0,1.0,1.0
1627,EWR,1992,7,0.0,0.0,1.0,0,1.0,1.0
1628,EWR,1992,8,0.0,1.0,2.0,1,3.0,2.0
1629,EWR,1993,2,1.0,0.0,1.0,0,2.0,2.0
1630,EWR,1993,3,2.0,0.0,2.0,1,4.0,3.0
1631,EWR,1993,4,0.0,0.0,1.0,0,1.0,1.0
1632,EWR,1993,8,0.0,0.0,1.0,0,1.0,1.0
1633,EWR,1993,9,0.0,0.0,2.0,0,2.0,2.0
1634,EWR,1993,10,0.0,0.0,1.0,0,1.0,1.0
1635,EWR,1993,11,0.0,1.0,0.0,0,1.0,1.0
1636,EWR,1993,12,1.0,0.0,3.0,0,4.0,4.0
1637,EWR,1994,1,0.0,0.0,1.0,0,1.0,1.0
1638,EWR,1994,4,0.0,0.0,2.0,0,2.0,2.0
1639,EWR,1994,6,0.0,0.0,2.0,0,2.0,2.0
1640,EWR,1994,7,0.0,0.0,2.0,0,2.0,2.0
1641,EWR,1994,8,0.0,0.0,1.0,0,1.0,1.0
1642,EWR,1994,10,0.0,0.0,1.0,0,1.0,1.0
1643,EWR,1995,5,2.0,0.0,2.0,2,4.0,2.0
1644,EWR,1995,8,0.0,0.0,1.0,0,1.0,1.0
1645,EWR,1995,10,0.0,0.0,1.0,0,1.0,1.0
1646,EWR,1995,11,0.0,0.0,1.0,0,1.0,1.0
1647,EWR,1995,12,0.0,0.0,1.0,0,1.0,1.0
1648,EWR,1996,2,0.0,0.0,1.0,0,1.0,1.0
1649,EWR,1996,5,0.0,0.0,2.0,0,2.0,2.0
1650,EWR,1996,8,0.0,0.0,1.0,0,1.0,1.0
1651,EWR,1996,9,0.0,0.0,2.0,0,2.0,2.0
1652,EWR,1997,2,1.0,0.0,2.0,1,3.0,2.0
1653,EWR,1997,3,0.0,0.0,1.0,0,1.0,1.0
1654,EWR,1997,4,0.0,0.0,2.0,0,2.0,2.0
1655,EWR,1997,5,0.0,1.0,0.0,0,1.0,1.0
1656,EWR,1997,6,0.0,0.0,2.0,0,2.0,2.0
1657,EWR,1997,7,0.0,1.0,0.0,0,1.0,1.0
1658,EWR,1997,8,0.0,0.0,2.0,0,2.0,2.0
1659,EWR,1997,9,0.0,0.0,1.0,0,1.0,1.0
1660,EWR,1997,10,0.0,0.0,1.0,0,1.0,1.0
1661,EWR,1998,5,0.0,0.0,1.0,0,1.0,1.0
1662,EWR,1998,6,0.0,0.0,2.0,0,2.0,2.0
1663,EWR,1998,7,0.0,0.0,4.0,0,4.0,4.0
1664,EWR,1998,8,0.0,0.0,1.0,0,1.0,1.0
1665,EWR,1998,9,0.0,0.0,4.0,0,4.0,4.0
1666,EWR,1998,10,0.0,0.0,1.0,0,1.0,1.0
1667,EWR,1998,11,1.0,0.0,2.0,1,3.0,2.0
1668,EWR,1999,1,0.0,0.0,1.0,0,1.0,1.0
1669,EWR,1999,3,0.0,1.0,0.0,0,1.0,1.0
1670,EWR,1999,6,0.0,0.0,1.0,0,1.0,1.0
1671,EWR,1999,7,0.0,0.0,2.0,0,2.0,2.0
1672,EWR,1999,8,0.0,0.0,5.0,0,5.0,5.0
1673,EWR,1999,9,0.0,0.0,3.0,0,3.0,3.0
1674,EWR,1999,10,0.0,1.0,0.0,0,1.0,1.0
1675,EWR,1999,11,0.0,0.0,1.0,0,1.0,1.0
1676,EWR,1999,12,0.0,0.0,1.0,0,1.0,1.0
1677,EWR,2000,1,0.0,0.0,4.0,0,4.0,4.0
1678,EWR,2000,3,0.0,1.0,0.0,0,1.0,1.0
1679,EWR,2000,4,0.0,1.0,0.0,0,1.0,1.0
1680,EWR,2000,6,0.0,0.0,3.0,0,3.0,3.0
1681,EWR,2000,7,0.0,0.0,1.0,0,1.0,1.0
1682,EWR,2000,8,0.0,0.0,1.0,0,1.0,1.0
1683,EWR,2000,9,1.0,0.0,2.0,1,3.0,2.0
1684,EWR,2000,10,0.0,0.0,1.0,0,1.0,1.0
1685,EWR,2000,11,0.0,0.0,1.0,0,1.0,1.0
1686,EWR,2000,12,0.0,0.0,1.0,0,1.0,1.0
1687,EWR,2001,2,0.0,0.0,5.0,0,5.0,5.0
1688,EWR,2001,3,0.0,0.0,1.0,0,1.0,1.0
1689,EWR,2001,4,0.0,0.0,3.0,0,3.0,3.0
1690,EWR,2001,6,0.0,0.0,2.0,0,2.0,2.0
1691,EWR,2001,8,0.0,0.0,4.0,0,4.0,4.0
1692,EWR,2001,10,0.0,1.0,1.0,1,2.0,1.0
1693,EWR,2001,11,0.0,0.0,2.0,0,2.0,2.0
1694,EWR,2001,12,0.0,0.0,1.0,0,1.0,1.0
1695,EWR,2002,1,0.0,0.0,2.0,0,2.0,2.0
1696,EWR,2002,2,0.0,0.0,3.0,0,3.0,3.0
1697,EWR,2002,3,0.0,0.0,2.0,0,2.0,2.0
1698,EWR,2002,4,0.0,0.0,1.0,0,1.0,1.0
1699,EWR,2002,5,0.0,0.0,1.0,0,1.0,1.0
1700,EWR,2002,8,0.0,0.0,1.0,0,1.0,1.0
1701,EWR,2002,10,0.0,0.0,1.0,0,1.0,1.0
1702,EWR,2003,2,0.0,0.0,1.0,0,1.0,1.0
1703,EWR,2003,11,0.0,0.0,1.0,0,1.0,1.0
1704,EWR,2004,7,0.0,0.0,1.0,0,1.0,1.0
1705,EWR,2004,8,0.0,0.0,1.0,0,1.0,1.0
1706,EWR,2005,3,0.0,3.0,0.0,0,3.0,3.0
1707,EWR,2005,7,0.0,0.0,1.0,0,1.0,1.0
1708,EWR,2005,8,0.0,2.0,2.0,1,4.0,3.0
1709,EWR,2005,10,0.0,0.0,1.0,0,1.0,1.0
1710,EWR,2006,1,0.0,0.0,1.0,0,1.0,1.0
1711,EWR,2006,2,0.0,0.0,1.0,0,1.0,1.0
1712,EWR,2006,3,0.0,0.0,2.0,0,2.0,2.0
1713,EWR,2006,7,0.0,1.0,0.0,0,1.0,1.0
1714,EWR,2006,8,1.0,0.0,0.0,0,1.0,1.0
1715,EWR,2006,10,1.0,1.0,0.0,0,2.0,2.0
1716,EWR,2007,5,0.0,0.0,1.0,0,1.0,1.0
1717,EWR,2007,6,0.0,0.0,2.0,0,2.0,2.0
1718,EWR,2007,7,0.0,0.0,1.0,0,1.0,1.0
1719,EWR,2007,8,0.0,0.0,3.0,0,3.0,3.0
1720,EWR,2007,9,0.0,0.0,1.0,0,1.0,1.0
1721,EWR,2007,12,0.0,0.0,1.0,0,1.0,1.0
1722,EWR,2008,1,1.0,0.0,1.0,1,2.0,1.0
1723,EWR,2008,4,1.0,0.0,0.0,0,1.0,1.0
1724,EWR,2008,8,0.0,0.0,1.0,0,1.0,1.0
1725,EWR,2008,12,0.0,0.0,1.0,0,1.0,1.0
1726,EWR,2009,4,0.0,1.0,2.0,0,3.0,3.0
1727,EWR,2009,5,0.0,0.0,3.0,0,3.0,3.0
1728,EWR,2009,9,1.0,0.0,1.0,1,2.0,1.0
1729,EWR,2009,11,0.0,0.0,1.0,0,1.0,1.0
1730,EWR,2010,1,1.0,0.0,1.0,1,2.0,1.0
1731,EWR,2010,2,0.0,0.0,1.0,0,1.0,1.0
1732,EWR,2010,4,1.0,0.0,1.0,1,2.0,1.0
1733,EWR,2010,5,0.0,0.0,1.0,0,1.0,1.0
1734,EWR,2010,9,0.0,0.0,1.0,0,1.0,1.0
1735,EWR,2011,2,0.0,0.0,1.0,0,1.0,1.0
1736,EWR,2011,3,0.0,0.0,1.0,0,1.0,1.0
1737,EWR,2011,11,0.0,0.0,1.0,0,1.0,1.0
1738,EWR,2012,2,0.0,0.0,1.0,0,1.0,1.0
1739,EWR,2012,11,0.0,0.0,1.0,0,1.0,1.0
1740,EWR,2013,5,0.0,3.0,0.0,0,3.0,3.0
1741,EWR,2013,7,0.0,0.0,1.0,0,1.0,1.0
1742,EWR,2013,8,0.0,0.0,2.0,0,2.0,2.0
1743,EWR,2014,2,0.0,0.0,1.0,0,1.0,1.0
1744,EWR,2014,4,2.0,0.0,0.0,0,2.0,2.0
1745,EWR,2014,7,0.0,0.0,1.0,0,1.0,1.0
1746,EWR,2015,3,0.0,0.0,1.0,0,1.0,1.0
1747,EWR,2015,7,0.0,0.0,1.0,0,1.0,1.0
1748,EWR,2016,1,0.0,1.0,1.0,0,2.0,2.0
1749,EWR,2016,10,0.0,0.0,1.0,0,1.0,1.0
1750,EWR,2016,12,0.0,0.0,2.0,0,2.0,2.0
1751,EWR,2017,4,0.0,0.0,1.0,0,1.0,1.0
1752,EWR,2017,6,0.0,0.0,1.0,0,1.0,1.0
1753,EWR,2017,9,0.0,0.0,1.0,0,1.0,1.0
1754,EWR,2017,12,0.0,0.0,1.0,0,1.0,1.0
1755,EWR,2018,3,0.0,0.0,1.0,0,1.0,1.0
1756,EWR,2018,9,0.0,1.0,0.0,0,1.0,1.0
1757,EWR,2018,12,0.0,0.0,1.0,0,1.0,1.0
1758,EWR,2019,3,0.0,0.0,2.0,0,2.0,2.0
1759,EWR,2019,6,0.0,1.0,1.0,0,2.0,2.0
1760,EWR,2019,10,0.0,0.0,1.0,0,1.0,1.0
1761,FLL,1988,1,0.0,0.0,4.0,0,4.0,4.0
1762,FLL,1988,3,0.0,0.0,2.0,0,2.0,2.0
1763,FLL,1988,4,0.0,0.0,5.0,0,5.0,5.0
1764,FLL,1988,5,0.0,0.0,4.0,0,4.0,4.0
1765,FLL,1988,6,0.0,0.0,1.0,0,1.0,1.0
1766,FLL,1988,7,0.0,0.0,1.0,0,1.0,1.0
1767,FLL,1988,9,0.0,0.0,4.0,0,4.0,4.0
1768,FLL,1988,10,0.0,0.0,1.0,0,1.0,1.0
1769,FLL,1988,11,0.0,0.0,1.0,0,1.0,1.0
1770,FLL,1988,12,0.0,0.0,1.0,0,1.0,1.0
1771,FLL,1989,3,0.0,0.0,2.0,0,2.0,2.0
1772,FLL,1989,4,0.0,0.0,2.0,0,2.0,2.0
1773,FLL,1989,6,0.0,0.0,1.0,0,1.0,1.0
1774,FLL,1989,8,0.0,1.0,3.0,0,4.0,4.0
1775,FLL,1989,9,1.0,0.0,2.0,1,3.0,2.0
1776,FLL,1990,1,0.0,0.0,2.0,0,2.0,2.0
1777,FLL,1990,2,0.0,0.0,2.0,0,2.0,2.0
1778,FLL,1990,4,0.0,1.0,1.0,0,2.0,2.0
1779,FLL,1990,6,0.0,0.0,2.0,0,2.0,2.0
1780,FLL,1990,7,0.0,0.0,1.0,0,1.0,1.0
1781,FLL,1990,8,0.0,0.0,2.0,0,2.0,2.0
1782,FLL,1990,9,0.0,0.0,1.0,0,1.0,1.0
1783,FLL,1990,11,0.0,1.0,1.0,0,2.0,2.0
1784,FLL,1990,12,0.0,0.0,2.0,0,2.0,2.0
1785,FLL,1991,1,0.0,0.0,3.0,0,3.0,3.0
1786,FLL,1991,2,0.0,0.0,2.0,0,2.0,2.0
1787,FLL,1991,4,0.0,0.0,2.0,0,2.0,2.0
1788,FLL,1991,6,0.0,0.0,2.0,0,2.0,2.0
1789,FLL,1991,7,0.0,0.0,1.0,0,1.0,1.0
1790,FLL,1991,10,0.0,1.0,1.0,0,2.0,2.0
1791,FLL,1992,3,1.0,0.0,1.0,1,2.0,1.0
1792,FLL,1992,4,0.0,0.0,5.0,0,5.0,5.0
1793,FLL,1992,5,0.0,0.0,1.0,0,1.0,1.0
1794,FLL,1992,6,0.0,0.0,1.0,0,1.0,1.0
1795,FLL,1992,7,0.0,0.0,1.0,0,1.0,1.0
1796,FLL,1992,9,0.0,0.0,1.0,0,1.0,1.0
1797,FLL,1992,10,0.0,0.0,3.0,0,3.0,3.0
1798,FLL,1992,12,0.0,0.0,1.0,0,1.0,1.0
1799,FLL,1993,1,0.0,0.0,1.0,0,1.0,1.0
1800,FLL,1993,2,0.0,1.0,3.0,0,4.0,4.0
1801,FLL,1993,4,0.0,0.0,1.0,0,1.0,1.0
1802,FLL,1993,7,0.0,0.0,1.0,0,1.0,1.0
1803,FLL,1993,8,0.0,0.0,1.0,0,1.0,1.0
1804,FLL,1993,9,0.0,0.0,2.0,0,2.0,2.0
1805,FLL,1993,10,1.0,0.0,2.0,1,3.0,2.0
1806,FLL,1993,11,0.0,0.0,1.0,0,1.0,1.0
1807,FLL,1993,12,0.0,0.0,1.0,0,1.0,1.0
1808,FLL,1994,2,0.0,1.0,0.0,0,1.0,1.0
1809,FLL,1994,3,0.0,0.0,3.0,0,3.0,3.0
1810,FLL,1994,6,0.0,0.0,3.0,0,3.0,3.0
1811,FLL,1994,7,0.0,0.0,2.0,0,2.0,2.0
1812,FLL,1994,9,1.0,0.0,1.0,1,2.0,1.0
1813,FLL,1994,11,0.0,1.0,2.0,0,3.0,3.0
1814,FLL,1995,2,0.0,0.0,5.0,0,5.0,5.0
1815,FLL,1995,3,0.0,1.0,0.0,0,1.0,1.0
1816,FLL,1995,4,0.0,0.0,1.0,0,1.0,1.0
1817,FLL,1995,6,0.0,0.0,1.0,0,1.0,1.0
1818,FLL,1995,7,0.0,0.0,1.0,0,1.0,1.0
1819,FLL,1995,8,0.0,0.0,1.0,0,1.0,1.0
1820,FLL,1995,9,1.0,0.0,2.0,1,3.0,2.0
1821,FLL,1995,11,0.0,1.0,3.0,0,4.0,4.0
1822,FLL,1995,12,0.0,0.0,1.0,0,1.0,1.0
1823,FLL,1996,2,0.0,0.0,1.0,0,1.0,1.0
1824,FLL,1996,3,0.0,1.0,2.0,0,3.0,3.0
1825,FLL,1996,4,0.0,0.0,1.0,0,1.0,1.0
1826,FLL,1996,5,0.0,0.0,1.0,0,1.0,1.0
1827,FLL,1996,6,0.0,0.0,2.0,0,2.0,2.0
1828,FLL,1996,7,0.0,0.0,4.0,0,4.0,4.0
1829,FLL,1996,8,0.0,0.0,1.0,0,1.0,1.0
1830,FLL,1996,9,0.0,0.0,1.0,0,1.0,1.0
1831,FLL,1996,10,0.0,0.0,1.0,0,1.0,1.0
1832,FLL,1997,5,0.0,1.0,0.0,0,1.0,1.0
1833,FLL,1997,6,0.0,0.0,1.0,0,1.0,1.0
1834,FLL,1997,10,1.0,0.0,3.0,1,4.0,3.0
1835,FLL,1997,11,0.0,1.0,0.0,0,1.0,1.0
1836,FLL,1998,3,0.0,1.0,1.0,0,2.0,2.0
1837,FLL,1998,5,0.0,0.0,1.0,0,1.0,1.0
1838,FLL,1998,6,0.0,0.0,2.0,0,2.0,2.0
1839,FLL,1998,8,0.0,0.0,1.0,0,1.0,1.0
1840,FLL,1998,12,0.0,1.0,1.0,0,2.0,2.0
1841,FLL,1999,1,0.0,1.0,1.0,0,2.0,2.0
1842,FLL,1999,3,0.0,0.0,1.0,0,1.0,1.0
1843,FLL,1999,4,0.0,0.0,1.0,0,1.0,1.0
1844,FLL,1999,6,0.0,1.0,1.0,0,2.0,2.0
1845,FLL,1999,8,0.0,0.0,2.0,0,2.0,2.0
1846,FLL,1999,9,0.0,0.0,2.0,0,2.0,2.0
1847,FLL,1999,11,0.0,0.0,1.0,0,1.0,1.0
1848,FLL,1999,12,0.0,0.0,2.0,0,2.0,2.0
1849,FLL,2000,2,0.0,0.0,1.0,0,1.0,1.0
1850,FLL,2000,3,0.0,1.0,1.0,0,2.0,2.0
1851,FLL,2000,5,1.0,0.0,2.0,1,3.0,2.0
1852,FLL,2000,6,1.0,0.0,1.0,1,2.0,1.0
1853,FLL,2000,7,0.0,0.0,1.0,0,1.0,1.0
1854,FLL,2000,11,0.0,0.0,1.0,0,1.0,1.0
1855,FLL,2000,12,0.0,0.0,1.0,0,1.0,1.0
1856,FLL,2001,1,0.0,0.0,1.0,0,1.0,1.0
1857,FLL,2001,3,1.0,0.0,2.0,1,3.0,2.0
1858,FLL,2001,4,0.0,1.0,1.0,1,2.0,1.0
1859,FLL,2001,5,1.0,0.0,1.0,1,2.0,1.0
1860,FLL,2001,6,0.0,1.0,0.0,0,1.0,1.0
1861,FLL,2001,7,0.0,0.0,2.0,0,2.0,2.0
1862,FLL,2001,8,0.0,0.0,1.0,0,1.0,1.0
1863,FLL,2001,9,0.0,0.0,1.0,0,1.0,1.0
1864,FLL,2001,10,0.0,0.0,1.0,0,1.0,1.0
1865,FLL,2001,12,0.0,1.0,0.0,0,1.0,1.0
1866,FLL,2002,1,0.0,1.0,1.0,0,2.0,2.0
1867,FLL,2002,3,1.0,0.0,1.0,1,2.0,1.0
1868,FLL,2002,7,0.0,0.0,1.0,0,1.0,1.0
1869,FLL,2002,8,0.0,0.0,1.0,0,1.0,1.0
1870,FLL,2002,9,0.0,0.0,2.0,0,2.0,2.0
1871,FLL,2002,11,0.0,0.0,1.0,0,1.0,1.0
1872,FLL,2003,2,1.0,0.0,1.0,1,2.0,1.0
1873,FLL,2003,5,0.0,0.0,1.0,0,1.0,1.0
1874,FLL,2003,7,0.0,0.0,1.0,0,1.0,1.0
1875,FLL,2003,10,0.0,0.0,1.0,0,1.0,1.0
1876,FLL,2004,3,1.0,1.0,2.0,1,4.0,3.0
1877,FLL,2004,4,0.0,0.0,1.0,0,1.0,1.0
1878,FLL,2004,10,0.0,0.0,1.0,0,1.0,1.0
1879,FLL,2004,11,0.0,0.0,1.0,0,1.0,1.0
1880,FLL,2005,1,0.0,0.0,1.0,0,1.0,1.0
1881,FLL,2005,3,0.0,0.0,1.0,0,1.0,1.0
1882,FLL,2005,4,0.0,0.0,2.0,0,2.0,2.0
1883,FLL,2005,8,0.0,1.0,1.0,0,2.0,2.0
1884,FLL,2005,9,0.0,1.0,0.0,0,1.0,1.0
1885,FLL,2005,11,1.0,0.0,0.0,0,1.0,1.0
1886,FLL,2006,5,0.0,0.0,1.0,0,1.0,1.0
1887,FLL,2006,11,0.0,1.0,0.0,0,1.0,1.0
1888,FLL,2006,12,0.0,0.0,1.0,0,1.0,1.0
1889,FLL,2007,1,0.0,0.0,1.0,0,1.0,1.0
1890,FLL,2007,3,0.0,1.0,1.0,0,2.0,2.0
1891,FLL,2007,7,2.0,0.0,0.0,0,2.0,2.0
1892,FLL,2007,11,0.0,0.0,1.0,0,1.0,1.0
1893,FLL,2007,12,0.0,0.0,2.0,0,2.0,2.0
1894,FLL,2008,4,0.0,0.0,2.0,0,2.0,2.0
1895,FLL,2008,5,0.0,0.0,1.0,0,1.0,1.0
1896,FLL,2008,7,0.0,0.0,1.0,0,1.0,1.0
1897,FLL,2008,8,0.0,0.0,1.0,0,1.0,1.0
1898,FLL,2008,12,1.0,0.0,0.0,0,1.0,1.0
1899,FLL,2009,2,0.0,0.0,1.0,0,1.0,1.0
1900,FLL,2009,4,0.0,0.0,1.0,0,1.0,1.0
1901,FLL,2009,8,0.0,0.0,1.0,0,1.0,1.0
1902,FLL,2010,5,0.0,0.0,1.0,0,1.0,1.0
1903,FLL,2010,6,0.0,1.0,1.0,0,2.0,2.0
1904,FLL,2010,7,0.0,0.0,1.0,0,1.0,1.0
1905,FLL,2010,9,0.0,0.0,1.0,0,1.0,1.0
1906,FLL,2010,10,1.0,1.0,1.0,1,3.0,2.0
1907,FLL,2010,12,0.0,0.0,2.0,0,2.0,2.0
1908,FLL,2011,1,0.0,0.0,3.0,0,3.0,3.0
1909,FLL,2011,2,0.0,0.0,1.0,0,1.0,1.0
1910,FLL,2011,3,0.0,0.0,1.0,0,1.0,1.0
1911,FLL,2011,12,0.0,0.0,1.0,0,1.0,1.0
1912,FLL,2012,1,0.0,0.0,1.0,0,1.0,1.0
1913,FLL,2012,2,1.0,0.0,2.0,1,3.0,2.0
1914,FLL,2012,3,0.0,0.0,2.0,0,2.0,2.0
1915,FLL,2012,5,0.0,2.0,1.0,0,3.0,3.0
1916,FLL,2012,10,0.0,0.0,1.0,0,1.0,1.0
1917,FLL,2012,12,0.0,0.0,2.0,0,2.0,2.0
1918,FLL,2013,2,0.0,0.0,1.0,0,1.0,1.0
1919,FLL,2013,10,0.0,0.0,1.0,0,1.0,1.0
1920,FLL,2013,11,0.0,1.0,0.0,0,1.0,1.0
1921,FLL,2014,2,0.0,1.0,0.0,0,1.0,1.0
1922,FLL,2014,4,0.0,0.0,1.0,0,1.0,1.0
1923,FLL,2015,4,0.0,0.0,1.0,0,1.0,1.0
